_id,waktu,temperature,sun_radiation,Relative_humidity,wind_direction,wind_speed,pressure,rain_rate
937,2017-11-16 16:00,29.81666667,1012.125,73.23333333,189.1666667,5.816666667,996.775,0.2
938,2017-11-16 18:00,30.025,755.7,69.475,190.4583333,6.1,994.8333333,0.2
939,2017-11-16 20:00,30.20833333,461.0583333,65.025,192.0166667,6.041666667,994.0083333,0.2
940,2017-11-16 22:00,28.38333333,27.65833333,75.225,186.0833333,5.191666667,995.175,0.2
941,2017-11-17 00:00,27.36666667,0.733333333,78.3,200.2833333,3.008333333,996.7666667,0.2
942,2017-11-17 02:00,26.91666667,1,81.46666667,218.6833333,2.35,997.825,0.2
943,2017-11-17 04:00,26.20833333,0.658333333,85.775,268.5416667,2.283333333,997.1833333,0.2
944,2017-11-17 06:00,25.08333333,0.683333333,92.98333333,257.8166667,1.608333333,995.9166667,0.2
945,2017-11-17 08:00,25.425,1.041666667,89.30833333,218.225,2.45,995.5666667,0.2
946,2017-11-17 10:00,24.725,32.91666667,94.075,273.2916667,1.775,996.2583333,0.2
947,2017-11-17 12:00,27.05,283.6083333,81.7,286.425,1.766666667,997.8416667,0.016666667
948,2017-11-17 14:00,29.475,842.675,72.16666667,184.7916667,5.15,998.0333333,0
949,2017-11-17 16:00,26.45,292.95,87.70833333,203.0916667,5.75,997.2166667,1.181818182
950,2017-11-17 18:00,27.9,494.5,77.925,204.4666667,5.383333333,995.9166667,1.983333333
951,2017-11-17 20:00,27.13333333,135.3333333,76.56666667,262.55,3.325,995.25,2
952,2017-11-17 22:00,25.48333333,12.78333333,88.96666667,227.4333333,1.591666667,996.0833333,2
953,2017-11-18 00:00,26.2,1.141666667,83.79166667,188.8416667,4.05,997.2,2
954,2017-11-18 02:00,26.31666667,0.833333333,82.78333333,210.05,3.6,998.1916667,2
955,2017-11-18 04:00,24.78333333,0.616666667,91.5,239.6583333,1.4,997.8916667,2
956,2017-11-18 06:00,24.83333333,0.925,91.31666667,257.7833333,1.725,996.7666667,2
957,2017-11-18 08:00,24.875,0.866666667,89.20833333,264.4833333,2.133333333,996.15,2
958,2017-11-18 10:00,24.925,27.525,89.61666667,253.9083333,1.925,997.2,2
959,2017-11-18 12:00,26.9,259.0583333,81.21666667,237.4833333,1.733333333,998.525,0.166666667
960,2017-11-18 14:00,28.48333333,415.8916667,73.79166667,150.0333333,1.6,998.7166667,0
961,2017-11-18 16:00,30.00833333,813.5833333,67.75,187.1333333,4.608333333,997.425,0
962,2017-11-18 18:00,30.2,641.1666667,67.98333333,186.5583333,7.291666667,995.425,0
963,2017-11-18 20:00,28.875,250.825,73.63333333,184.85,7.583333333,995.0583333,0
964,2017-11-18 22:00,27.65,20.40833333,76.575,197.2083333,6.033333333,996.075,0
965,2017-11-19 00:00,26.93333333,0.766666667,79.19166667,204.45,5.708333333,997.325,0
966,2017-11-19 02:00,26.725,0.858333333,77.425,206.6416667,2.858333333,998.4166667,0
967,2017-11-19 04:00,25.825,0.85,84.13333333,206.5916667,4.05,998.2416667,0
968,2017-11-19 06:00,24.71666667,0.791666667,89.34166667,221.75,3.3,997.2916667,0
969,2017-11-19 08:00,24.43333333,0.7,92.60833333,269.7666667,1.508333333,996.7,0
970,2017-11-19 10:00,24.46666667,31.84166667,93.70833333,234.525,1.75,996.725,0
971,2017-11-19 12:00,26.95833333,342.6583333,78.91666667,190.4583333,2.8,997.0583333,0
972,2017-11-19 14:00,29.975,739.85,62.39166667,209.8583333,2.733333333,997.1833333,0
973,2017-11-19 16:00,31.64166667,848.7333333,56.975,229.7,3.333333333,996.1083333,0
974,2017-11-19 18:00,30.35,517.7833333,63.94166667,193.475,7.091666667,994.5416667,0
975,2017-11-19 20:00,28.925,138.7,72.93333333,228.35,4.466666667,994.1333333,0
976,2017-11-19 22:00,27.00833333,13.45,85.23333333,248.0833333,1.525,994.9916667,0
977,2017-11-20 00:00,27.38333333,-832.3083333,77.13333333,193.7083333,2.875,996.4916667,0
978,2017-11-20 02:00,26.73333333,0.691666667,77.75833333,266.7166667,2.25,997.2583333,0
979,2017-11-20 04:00,25.35,0.641666667,89.475,325.975,2.075,996.8,0
980,2017-11-20 06:00,24.5,0.6,94.04166667,308.4416667,2.141666667,995.45,0
981,2017-11-20 08:00,24.30833333,0.658333333,93.925,291.2583333,1.883333333,995.225,0
982,2017-11-20 10:00,23.975,41.95833333,96.875,179.8416667,1.541666667,995.5083333,0
983,2017-11-20 12:00,26.5,505.0166667,85.90833333,307.5416667,2.691666667,996.45,0
984,2017-11-20 14:00,30.19166667,852.6583333,66.64166667,148.6833333,1.958333333,995.9666667,0
985,2017-11-20 16:00,31.35,468.2833333,62.95,190.8666667,2.691666667,994.3833333,0
986,2017-11-20 18:00,31.66666667,814.7083333,61.89166667,201.1,6.2,992.7,0
987,2017-11-20 20:00,29.59166667,232.0666667,73.89166667,180.2166667,6.941666667,992.225,0
988,2017-11-20 22:00,27.725,18.03333333,82.58333333,188.9833333,7.391666667,993.5916667,0
989,2017-11-21 00:00,27.34166667,0.733333333,81.26666667,198.875,6.283333333,995.525,0
990,2017-11-21 02:00,26.95,0.691666667,82.55,204.0583333,5.508333333,996.1833333,0
991,2017-11-21 04:00,26.26666667,0.583333333,83.84166667,264.175,1.991666667,995.7416667,0
992,2017-11-21 06:00,25.2,0.65,92.58333333,303.3833333,2.041666667,994.9583333,0
993,2017-11-21 08:00,24.8,0.558333333,95.25833333,294.75,1.758333333,994.7,0
994,2017-11-21 10:00,24.69166667,33.55,95.46666667,259.5666667,1.358333333,995.5583333,0
995,2017-11-21 12:00,26.94166667,241.7083333,83.68333333,277.775,1.733333333,996.7416667,0
996,2017-11-21 14:00,29.175,437.9833333,71.95833333,213.15,1.991666667,996.6416667,0
997,2017-11-21 16:00,30.65833333,543.8666667,66.40833333,202.5833333,2.366666667,995.1,0
998,2017-11-21 18:00,30.53333333,478.7083333,67.93333333,194.25,5.475,993.1,0
999,2017-11-21 20:00,27.74166667,120.775,81.11666667,151.0083333,5.083333333,992.825,5.3
1000,2017-11-21 22:00,27.225,22.05833333,85.3,185.5833333,4.075,993.95,12
1001,2017-11-22 00:00,26.96666667,1.05,84.95833333,193.675,5.566666667,995.3333333,12
1002,2017-11-22 02:00,26.55833333,0.725,86.16666667,205.025,3.85,996.1666667,12
1003,2017-11-22 04:00,25.85,0.683333333,89.175,227.7583333,2.108333333,995.825,12
1004,2017-11-22 06:00,25.15833333,0.666666667,93.225,275.375,1.683333333,995.2416667,12
1005,2017-11-22 08:00,24.45,0.583333333,93.975,274.4583333,1.791666667,995.025,12
1006,2017-11-22 10:00,24.38333333,53.79166667,93.11666667,285.5666667,1.4,996.075,12
1007,2017-11-22 12:00,27.90833333,414.8166667,79.275,119.0083333,1.875,997.1583333,1
1008,2017-11-22 14:00,29.675,819.2916667,71.24166667,174.9333333,3.766666667,996.95,0
1009,2017-11-22 16:00,30.3,709.9916667,69.24166667,180.3083333,5.35,995.725,0
1010,2017-11-22 18:00,30.34166667,563.8166667,69.65,174.9666667,6.775,994.3833333,0
1011,2017-11-22 20:00,29.35,174.4583333,72.75833333,182.5333333,7.441666667,993.85,0
1012,2017-11-22 22:00,28.24166667,34.30833333,77.925,189.8166667,6.25,995.1333333,0
1013,2017-11-23 00:00,27.34166667,0.725,80.46666667,196.75,5.141666667,996.5166667,0
1014,2017-11-23 02:00,26.54166667,0.716666667,85.075,196.5916667,3.175,997.325,0
1015,2017-11-23 04:00,25.625,0.775,90.78333333,138.4333333,1.533333333,997.1416667,0
1016,2017-11-23 06:00,24.88333333,0.9,94.20833333,153.8666667,1.65,996.2666667,0.566666667
1017,2017-11-23 08:00,24.91666667,1.641666667,94.875,323.1333333,2.625,995.7916667,0.8
1018,2017-11-23 10:00,25.01666667,36.5,94.00833333,301.2916667,2.6,996.6833333,0.8
1019,2017-11-23 12:00,26.51666667,381.6916667,88.80833333,308.6333333,2.85,997.4416667,0.066666667
1020,2017-11-23 14:00,29.18333333,723.1416667,74.88333333,159.1583333,2.491666667,997.2166667,0
1021,2017-11-23 16:00,31.45,941.5833333,63.1,171.8166667,3.325,995.8833333,0
1022,2017-11-23 18:00,32.58333333,696.9833333,58.19166667,165,2.866666667,994.2833333,0
1023,2017-11-23 20:00,31.775,275.2916667,61.44166667,201.5083333,3.741666667,994.0416667,0
1024,2017-11-23 22:00,28.88333333,27.04166667,73.18333333,184.45,3.675,995.1,0
1025,2017-11-24 00:00,27.30833333,0.608333333,81.975,137.4,1.375,996.65,0
1026,2017-11-24 02:00,27.3,1.016666667,82.26666667,178.2083333,2.158333333,997.5666667,0
1027,2017-11-24 04:00,26.6,0.9,85.45,145.975,1.975,997.1916667,0
1028,2017-11-24 06:00,25.93333333,0.791666667,87.25833333,213.1416667,2.241666667,996.0916667,0
1029,2017-11-24 08:00,25.16666667,0.708333333,91.55833333,128.0416667,1.566666667,995.875,0
1030,2017-11-24 10:00,25.31666667,26.74166667,91.55833333,163.7916667,1.4,996.85,0.05
1031,2017-11-24 12:00,27.26666667,304.125,82.2,253.2083333,1.9,997.925,0.016666667
1032,2017-11-24 14:00,29.675,646.65,68.91666667,252.4083333,2.458333333,997.85,0
1033,2017-11-24 16:00,28.93333333,331.7166667,74.98333333,185.3916667,2.908333333,996.7333333,0
1034,2017-11-24 18:00,28.81666667,430.5166667,74.35833333,278.4166667,4.491666667,995.1833333,0.783333333
1035,2017-11-24 20:00,28.175,116.3583333,74.11666667,260.125,3.05,994.375,0.8
1036,2017-11-24 22:00,26.49166667,8.216666667,86.3,163.625,1.808333333,995.3916667,0.8
1037,2017-11-25 00:00,25.30833333,0.725,95.53333333,84.05833333,1.758333333,995.9916667,0.8
1038,2017-11-25 02:00,24.91666667,0.658333333,98.09166667,84.9,1.825,996.5166667,0.8
1039,2017-11-25 04:00,24.55,0.65,98.58333333,109.3833333,1.333333333,995.6583333,0.8
1040,2017-11-25 06:00,24.13333333,0.675,98.90833333,101.8166667,1.4,994.4,0.8
1041,2017-11-25 08:00,23.89166667,0.641666667,99.23333333,82.625,1.45,994.1083333,0.8
1042,2017-11-25 10:00,23.90833333,42.33333333,98.95,202.225,1.25,995.1416667,0.8
1043,2017-11-25 12:00,26.15833333,343.0583333,89.125,133.8166667,2.308333333,996.2083333,0.083333333
1044,2017-11-25 14:00,28.825,486.3583333,73.75833333,52.65833333,2.025,996.125,0.2
1045,2017-11-25 16:00,30.35,459.6416667,65.74166667,129.15,2.466666667,994.9333333,0.2
1046,2017-11-25 18:00,29.63333333,306.8333333,69.03333333,172.7916667,3.525,993.4333333,0.2
1047,2017-11-25 20:00,28.00833333,106.0916667,82.63333333,323.075,2.316666667,992.8333333,0.2
1048,2017-11-25 22:00,27.64166667,11.08333333,86.01666667,155.325,1.491666667,993.6666667,0.2
1049,2017-11-26 00:00,26.06666667,0.625,95.43333333,86.1,1.558333333,994.7083333,0.2
1050,2017-11-26 02:00,25.55,0.7,97.66666667,86.20833333,1.516666667,995.9666667,0.2
1051,2017-11-26 04:00,25.45833333,0.575,96.85,264.8833333,0.825,995.4916667,0.2
1052,2017-11-26 06:00,25.425,0.675,94.2,175.9083333,0.908333333,993.725,0.2
1053,2017-11-26 08:00,25.01666667,0.791666667,95.825,162.0916667,1.475,993.8583333,0.2
1054,2017-11-26 10:00,25.38333333,30.06666667,93.85,176.725,1.408333333,994.8833333,0.2
1055,2017-11-26 12:00,27.375,211.5166667,86.74166667,126.2083333,1.316666667,996.3666667,0.016666667
1056,2017-11-26 14:00,28.99166667,355.3166667,75.10833333,161.7916667,1.608333333,996.7,0
1057,2017-11-26 16:00,30.74166667,525.6833333,61.24166667,221.1916667,3.333333333,995.3333333,0
1058,2017-11-26 18:00,30.64166667,345.6,56.29166667,266.6416667,4.416666667,993.375,0
1059,2017-11-26 20:00,30.54166667,190.5916667,58.4,294.5916667,3.3,992.5916667,0
1060,2017-11-26 22:00,28.975,17.33333333,67.23333333,306.725,2.333333333,993.9666667,0
1061,2017-11-27 00:00,28.46666667,0.941666667,66.23333333,252.85,2.433333333,995.3,0
1062,2017-11-27 02:00,28.76666667,0.975,58.38333333,275.5583333,3.433333333,995.6333333,0
1063,2017-11-27 04:00,27.85,0.775,64.91666667,302.2,2.7,995.2083333,0
1064,2017-11-27 06:00,26.49166667,0.9,73.775,287.675,2.358333333,994.1583333,0
1065,2017-11-27 08:00,25.775,0.716666667,78.08333333,233.9,2.641666667,993.875,0
1066,2017-11-27 10:00,24.71666667,40.36666667,87.78333333,238.7833333,1.675,994.9166667,0
1067,2017-11-27 12:00,26.95833333,219.2583333,78.30833333,98.49166667,1.675,995.7416667,0
1068,2017-11-27 14:00,28.4,491.3583333,73.70833333,211.7416667,2.916666667,995.75,0
1069,2017-11-27 16:00,30.04166667,553.2083333,64.6,92.70833333,2.075,994.8,0
1070,2017-11-27 18:00,30.90833333,469.5083333,62.64166667,90.56666667,1.983333333,993.1333333,0
1071,2017-11-27 20:00,30.39166667,176.5166667,66,85.99166667,2.425,992.5333333,0
1072,2017-11-27 22:00,27.45833333,24.125,80.95,135.325,3.791666667,993.75,0
1073,2017-11-28 00:00,26.275,0.608333333,87.05,145.3583333,1.575,995.3916667,0
1074,2017-11-28 02:00,25.225,0.625,93.81666667,81.56666667,1.4,996.125,0
1075,2017-11-28 04:00,25.45,0.875,93.25833333,209.4583333,1.25,995.4666667,0
1076,2017-11-28 06:00,25.81666667,0.683333333,-4112.441667,212.625,2.283333333,994.425,0
1077,2017-11-28 08:00,25.2,0.675,-9999,290.2916667,1.575,993.775,0
1078,2017-11-28 10:00,24.90833333,33.9,-9999,243.9833333,2.15,994.175,0
1079,2017-11-28 12:00,26.88333333,266.7,-9999,179.5416667,2.325,995.4,0.016666667
1080,2017-11-28 14:00,28.38333333,315.1916667,-9999,302.1833333,4.025,995.65,0
1081,2017-11-28 16:00,29.04166667,414.8416667,-9999,287.25,4.841666667,994.325,0
1082,2017-11-28 18:00,29.73333333,412.1166667,-9999,274.9583333,5.325,992.6166667,0.183333333
1083,2017-11-28 20:00,28.125,126.775,-9999,260.9833333,6.683333333,992.3833333,0.25
1084,2017-11-28 22:00,25.95833333,14.34166667,-9999,257.2583333,6.4,993.3833333,0.55
1085,2017-11-29 00:00,25.925,0.916666667,-9999,238.1416667,3.45,994.4083333,0.6
1086,2017-11-29 02:00,26.725,0.916666667,-9999,259.6666667,6.316666667,995.7833333,0.6
1087,2017-11-29 04:00,25.85833333,2.433333333,-9999,259,6.408333333,995.2916667,0.6
1088,2017-11-29 06:00,26.86666667,0.983333333,-9999,252.3583333,6.891666667,994.35,0.6
1089,2017-11-29 08:00,27.25,1.966666667,-9999,247.7083333,7.733333333,993.575,0.716666667
1090,2017-11-29 10:00,27.825,10.3,-9999,255.3583333,5.741666667,994.6,0.8
1091,2017-11-29 12:00,28.2,110.55,-9999,248.525,3.875,995.7916667,0.066666667
1092,2017-11-29 14:00,30.775,650.15,-9999,254.1833333,5.65,996.175,0
1093,2017-11-29 16:00,31.51666667,509.025,-9999,257.3833333,6.641666667,995.1583333,0
1094,2017-11-29 18:00,29.91666667,294.4583333,-9999,225.55,5.441666667,994.2,0
1095,2017-11-29 20:00,28.71666667,139.8416667,-9999,231.25,3.983333333,993.6416667,0
1096,2017-11-29 22:00,27.99166667,16.36666667,-9999,203.9333333,5.683333333,994.6333333,0
1097,2017-11-30 00:00,26.71666667,0.808333333,-9999,197.5416667,3.641666667,996.5166667,0
1098,2017-11-30 02:00,26.50833333,0.875,-9999,213.7583333,2.883333333,997.0333333,0
1099,2017-11-30 04:00,25.65,0.7,-9999,198.8166667,2.516666667,996.325,0
1100,2017-11-30 06:00,25.06666667,0.941666667,-9999,236.1666667,2.408333333,995.1166667,0.133333333
1101,2017-11-30 08:00,24.61666667,1.125,-9999,249.2666667,3.108333333,994.725,0.583333333
1102,2017-11-30 10:00,24.68333333,40.125,-9999,206.4166667,2.333333333,995.3833333,0.783333333
1103,2017-11-30 12:00,26.79166667,289.7,-9999,199.5083333,3.816666667,996.5416667,0.066666667
1104,2017-11-30 14:00,28.63333333,497.8333333,-9999,192.4833333,5.4,996.5333333,0
1105,2017-11-30 16:00,29.04166667,594.875,-9999,206.1333333,5.891666667,996.0666667,0
1106,2017-11-30 18:00,30.78333333,628.8,-9999,221.2666667,5.683333333,994.3916667,0
1107,2017-11-30 20:00,30.5,349.5833333,-9999,253.975,6.916666667,993.5833333,0
1108,2017-11-30 22:00,28.89166667,15.18333333,-9999,234.8916667,4.891666667,994.6916667,0
1109,2017-12-01 00:00,28.5,0.783333333,-9999,231.3416667,4.616666667,996.0916667,0
1110,2017-12-01 02:00,27.39166667,0.775,-9999,220.075,3.325,996.7166667,0
1111,2017-12-01 04:00,25.825,0.95,-9999,170.1333333,1.9,996.2916667,0
1112,2017-12-01 06:00,26.95833333,0.916666667,-9999,216.575,3.283333333,995.1916667,0
1113,2017-12-01 08:00,25.575,0.908333333,-9999,199.45,1.933333333,994.75,0
1114,2017-12-01 10:00,24.6,60.175,-9999,123.4166667,1.6,995.525,0
1115,2017-12-01 12:00,27.71666667,425.3,-9999,102.7416667,1.716666667,996.8333333,0
1116,2017-12-01 14:00,31.39166667,930.7166667,-9999,267.8416667,3.4,996.3333333,0
1117,2017-12-01 16:00,32.3,646.1666667,-9999,239.0416667,4.216666667,994.9583333,0
1118,2017-12-01 18:00,32.8,819.45,-9999,198.6166667,4.041666667,993.4416667,0
1119,2017-12-01 20:00,31.04166667,226.4416667,-9999,169.4416667,4.95,992.65,0.4
1120,2017-12-01 22:00,28.6,22.31666667,-9999,176.35,4.575,993.5583333,1.2
1121,2017-12-02 00:00,27.475,0.8,-9999,186.7083333,2.7,996.125,1.383333333
1122,2017-12-02 02:00,25.75833333,1.7,-9999,99.73333333,1.675,997.075,3.4
1123,2017-12-02 04:00,25.34166667,1.1,-9999,62.4,1.316666667,996.725,3.4
1124,2017-12-02 06:00,24.90833333,0.816666667,-9999,92.91666667,1.575,995.425,3.4
1125,2017-12-02 08:00,24.50833333,0.733333333,-9999,73.71666667,1.358333333,995.0166667,3.4
1126,2017-12-02 10:00,25.29166667,49.95,-9999,227.6833333,1.566666667,995.9416667,3.4
1127,2017-12-02 12:00,28.425,491.1166667,-9999,147.4166667,2.733333333,996.625,0.416666667
1128,2017-12-02 14:00,31.29166667,929.4833333,-9999,281.075,6.358333333,996.675,0.2
1129,2017-12-02 16:00,31.85,497.4083333,-9999,233.3166667,4.316666667,995.7083333,0.2
1130,2017-12-02 18:00,30.29166667,341.3666667,-9999,194.0416667,4.175,994.3666667,0.2
1131,2017-12-02 20:00,28.525,68.29166667,-9999,179.1,3.691666667,993.8,0.2
1132,2017-12-02 22:00,27.44166667,9.016666667,-9999,175.6333333,3.116666667,994.7083333,0.2
1133,2017-12-03 00:00,26.8,0.816666667,-9999,199.1166667,3.375,995.975,0.2
1134,2017-12-03 02:00,26.35,0.65,-9999,203.0166667,2.4,996.4916667,0.2
1135,2017-12-03 04:00,26.25833333,0.85,-9999,203.25,3.216666667,996.3166667,0.2
1136,2017-12-03 06:00,26.19166667,0.775,-9999,218.0083333,2.783333333,995.6916667,0.2
1137,2017-12-03 08:00,25.225,0.683333333,-9999,179.4583333,1.316666667,995.35,0.2
1138,2017-12-03 10:00,25.575,42.45833333,-9999,224.4666667,1.741666667,995.75,0.2
1139,2017-12-03 12:00,28.25,462.9833333,-9999,154.9916667,1.9,996.6833333,0.016666667
1140,2017-12-03 14:00,30.45833333,736.2833333,-9999,116.7166667,3.058333333,997.025,0
1141,2017-12-03 16:00,30.90833333,763.8,-9999,182.9416667,5.85,996.1,0
1142,2017-12-03 18:00,30.35833333,826.9,-9999,183.7916667,8.025,994.6083333,0
1143,2017-12-03 20:00,29.55833333,373.6166667,-9999,190.075,9.008333333,993.7583333,0
1144,2017-12-03 22:00,28.1,31.825,-9999,189.3583333,6.425,994.7083333,0
1145,2017-12-04 00:00,27.28333333,0.708333333,-9999,192.0666667,3.691666667,996.3,0
1146,2017-12-04 02:00,26.38333333,0.65,-9999,190.8333333,3.025,996.9166667,0
1147,2017-12-04 04:00,26,0.616666667,-9999,225.775,2.525,996.5666667,0
1148,2017-12-04 06:00,25.85833333,0.758333333,-9999,206.7666667,3.883333333,995.6083333,0
1149,2017-12-04 08:00,26.13333333,0.833333333,-9999,201.075,4.141666667,995.5166667,0
1150,2017-12-04 10:00,26.16666667,37.625,-9999,244.0083333,2.433333333,996.7083333,0
1151,2017-12-04 12:00,27.58333333,420.4833333,-9999,325.5666667,3.3,998.1333333,0
1152,2017-12-04 14:00,29.825,793.8166667,-9999,318.0666667,3.741666667,998.075,0
1153,2017-12-04 16:00,31.41666667,597.8833333,-9999,293.75,3.525,996.4166667,0
1154,2017-12-04 18:00,28.94166667,266.3666667,-9999,166.0833333,4.775,995.4916667,0.166666667
1155,2017-12-04 20:00,29.06666667,285.4416667,-9999,187.1833333,6.325,995.0083333,0.2
1156,2017-12-04 22:00,27.23333333,9.691666667,-9999,219.0166667,2.741666667,995.8666667,0.2
1157,2017-12-05 00:00,26.4,0.7,-9999,173.725,2.175,997.2,0.2
1158,2017-12-05 02:00,25.63333333,0.733333333,-9999,175.025,1.941666667,997.8916667,0.2
1159,2017-12-05 04:00,26.13333333,0.675,-9999,210.025,3.508333333,997.5416667,0.2
1160,2017-12-05 06:00,25.90833333,0.708333333,-9999,241.9333333,2.591666667,996.8666667,0.2
1161,2017-12-05 08:00,24.90833333,0.683333333,-9999,262.0333333,1.391666667,996.525,0.2
1162,2017-12-05 10:00,25.15833333,26.49166667,-9999,278.2583333,1.783333333,997.425,0.2
1163,2017-12-05 12:00,26.59166667,318.4,-9999,268.2083333,2.016666667,998.2583333,0.016666667
1164,2017-12-05 14:00,29.08333333,510.8666667,-9999,67.50833333,1.758333333,998.3166667,0
1165,2017-12-05 16:00,31.475,732.725,-9999,294.0083333,2.775,997.0083333,0
1166,2017-12-05 18:00,30.74166667,210.9583333,-9999,192.6666667,2.866666667,995.4333333,0
1167,2017-12-05 20:00,26.65,37.23333333,-9999,154.975,3.683333333,995.0833333,0.283333333
1168,2017-12-05 22:00,25.3,5.275,-9999,146.8666667,2.408333333,996.35,1
1169,2017-12-06 00:00,25.5,1.708333333,-9999,235.75,2.55,998.5416667,1
1170,2017-12-06 02:00,24.825,1.408333333,-9999,299.8916667,3.683333333,999.4166667,1
1171,2017-12-06 04:00,23.975,0.708333333,-9999,315.25,3.05,999.5083333,1
1172,2017-12-06 06:00,23.43333333,0.6,-9999,310.9083333,2.916666667,998.0583333,1
1173,2017-12-06 08:00,23.05,0.616666667,-9999,252.925,2.325,997.525,1
1174,2017-12-06 10:00,23.15,33.29166667,-9999,197.7916667,1.333333333,998.7,1
1175,2017-12-06 12:00,24.58333333,253.1583333,-9999,96.58333333,1.9,999.675,0.083333333
1176,2017-12-06 14:00,29.46666667,888.4666667,-9999,225.2416667,1.975,999.1333333,0
1177,2017-12-06 16:00,31.45,781.9,-9999,230.3,4.5,997.6666667,0
1178,2017-12-06 18:00,31.09166667,870.8416667,-9999,197.25,6.833333333,996.0833333,0
1179,2017-12-06 20:00,27.1,87.01666667,-9999,213.9166667,4.3,996.1583333,0
1180,2017-12-06 22:00,25.55833333,1.508333333,-9999,170.025,1.733333333,997.4,0.233333333
1181,2017-12-07 00:00,25.16666667,1.458333333,-9999,96.54166667,2.025,998.775,1.2
1182,2017-12-07 02:00,24.325,0.7,-9999,125.5916667,1.483333333,998.7416667,1.2
1183,2017-12-07 04:00,23.8,0.575,-9999,144.775,1.308333333,997.5833333,1.2
1184,2017-12-07 06:00,23.375,0.675,-9999,126.6166667,1.058333333,996.7333333,1.2
1185,2017-12-07 08:00,23.33333333,0.791666667,-9999,157.4,1.825,997.5916667,1.2
1186,2017-12-07 10:00,23.90833333,22.575,-9999,317.5333333,3.141666667,998.975,1.2
1187,2017-12-07 12:00,25.08333333,258.575,-9999,314.1416667,3.833333333,999.9166667,0.1
1188,2017-12-07 14:00,28.60833333,846.8,-9999,317.7083333,3.458333333,1000.075,0
1189,2017-12-07 16:00,31.28333333,766.9333333,-9999,262.525,3.233333333,998.6333333,0.2
1190,2017-12-07 18:00,31.71666667,553.9166667,-9999,202.25,4.45,997.3,0.2
1191,2017-12-07 20:00,30.63333333,262.3666667,-9999,187.9416667,5.566666667,996.7333333,0.2
1192,2017-12-07 22:00,28.725,20.41666667,-9999,166.2,4.3,997.7416667,0.2
1193,2017-12-08 00:00,26.55833333,0.625,-9999,78.70833333,3.3,999.475,0.2
1194,2017-12-08 02:00,24.9,0.625,-9999,331.2583333,3.55,1000.8,0.2
1195,2017-12-08 04:00,24.075,0.575,-9999,294.7333333,2.275,999.9916667,0.2
1196,2017-12-08 06:00,23.89166667,0.541666667,-9999,297.6416667,1.966666667,999.25,0.2
1197,2017-12-08 08:00,23.48333333,0.55,-9999,263.725,1.958333333,998.825,0.2
1198,2017-12-08 10:00,23.05,20.10833333,-9999,250.4083333,2.516666667,999.6083333,0.2
1199,2017-12-08 12:00,26.125,426.35,-9999,334.9166667,2.716666667,1000.891667,0.016666667
1200,2017-12-08 14:00,30.09166667,731.3,-9999,241.3166667,2.25,1000.841667,0
1201,2017-12-08 16:00,31.13333333,612.7833333,-9999,160.1833333,3.616666667,999.6083333,0
1202,2017-12-08 18:00,31.56666667,739.375,-9999,197.5666667,5.466666667,998.0333333,0
1203,2017-12-08 20:00,29.76666667,228.15,-9999,162.225,5.208333333,997.375,0
1204,2017-12-08 22:00,27.65,12.45,-9999,134.9083333,2.258333333,998.6,0
1205,2017-12-09 00:00,25.46666667,0.533333333,-9999,43.75833333,1.708333333,999.7916667,0
1206,2017-12-09 02:00,25.19166667,0.591666667,-9999,225.7833333,1.566666667,1000.4,0
1207,2017-12-09 04:00,24.38333333,0.566666667,-9999,99.975,1.608333333,999.9666667,0
1208,2017-12-09 06:00,24,0.566666667,-9999,237.1,1.583333333,998.6916667,0
1209,2017-12-09 08:00,23.925,0.566666667,-9999,267.1666667,1.625,998.4666667,0
1210,2017-12-09 10:00,24.06666667,37.375,-9999,334.2333333,2.083333333,999.325,0
1211,2017-12-09 12:00,27.625,522.0666667,-9999,313.075,3.175,1000.166667,0
1212,2017-12-09 14:00,30.25833333,681.5083333,-9999,328.925,3.491666667,1000.116667,0
1213,2017-12-09 16:00,31.65833333,514.7666667,-9999,284.8416667,3.616666667,998.475,0
1214,2017-12-09 18:00,30.94166667,374.9916667,-9999,161.7333333,4.516666667,997.35,0
1215,2017-12-09 20:00,28.74166667,90.6,-9999,139.5833333,4.116666667,997.35,0
1216,2017-12-09 22:00,28.29166667,13.025,-9999,177.4916667,4.675,998.5416667,0
1217,2017-12-10 00:00,27.64166667,0.666666667,-9999,206.45,4.416666667,999.5666667,0
1218,2017-12-10 02:00,27.18333333,0.741666667,-9999,200.4083333,3.341666667,1000.191667,0
1219,2017-12-10 04:00,26.63333333,0.725,-9999,239.9,2.158333333,1000,0
1220,2017-12-10 06:00,25.44166667,0.708333333,-9999,314.3166667,3.516666667,998.9666667,0
1221,2017-12-10 08:00,24.55833333,0.691666667,-9999,327.6083333,2.3,998.65,0
1222,2017-12-10 10:00,24.35833333,21.84166667,-9999,172.1916667,1.691666667,999.45,0
1223,2017-12-10 12:00,26.43333333,333.8416667,-9999,255.95,1.816666667,1000.375,0
1224,2017-12-10 14:00,28.98333333,459.0166667,-9999,96.58333333,1.95,1000.5,0
1225,2017-12-10 16:00,29.90833333,403.7333333,-9999,95.71666667,1.908333333,999.2583333,0
1226,2017-12-10 18:00,30.4,390.9666667,-9999,139.0083333,2.366666667,997.0416667,0
1227,2017-12-10 20:00,24.63333333,13.15,-9999,123.1583333,4.1,997.2666667,8.783333333
