id_wind_d,nilai_wind_d
WD50653,200.3
WD50654,178.6
WD50655,155.4
WD50656,138.2
WD50657,170.4
WD50658,157.5
WD50659,186.6
WD50660,189.1
WD50661,165.4
WD50662,200.6
WD50663,172.9
WD50664,173.5
WD50665,198.3
WD50666,168.7
WD50667,207.2
WD50668,194.5
WD50669,196.4
WD50670,199.1
WD50671,149
WD50672,179.8
WD50673,162.6
WD50674,157.4
WD50675,120.1
WD50676,162.4
WD50677,184.1
WD50678,173
WD50679,178.3
WD50680,179.9
WD50681,180.9
WD50682,185.4
WD50683,198.6
WD50684,197.9
WD50685,205.2
WD50686,197.7
WD50687,213.7
WD50688,192.8
WD50689,204.4
WD50690,209.3
WD50691,209.1
WD50692,208.4
WD50693,204.2
WD50694,205.6
WD50695,205.1
WD50696,210.9
WD50697,203.3
WD50698,200.5
WD50699,197.4
WD50700,195.7
WD50701,189
WD50702,180.6
WD50703,180.4
WD50704,183
WD50705,188.9
WD50706,189.7
WD50707,181
WD50708,186.1
WD50709,181.9
WD50710,178.4
WD50711,179.3
WD50712,180.5
WD50713,181.7
WD50714,176.6
WD50715,181.4
WD50716,185.2
WD50717,185.8
WD50718,184.4
WD50719,189.1
WD50720,197.5
WD50721,197.4
WD50722,198.8
WD50723,191.1
WD50724,181.6
WD50725,184.9
WD50726,180.4
WD50727,191.5
WD50728,188.4
WD50729,192.9
WD50730,191.7
WD50731,194.1
WD50732,192.6
WD50733,185.2
WD50734,190.2
WD50735,187.3
WD50736,183.9
WD50737,179.7
WD50738,183.6
WD50739,188.3
WD50740,191.7
WD50741,188.8
WD50742,190
WD50743,194.1
WD50744,191.3
WD50745,186.3
WD50746,182
WD50747,189.9
WD50748,184.2
WD50749,180.3
WD50750,177.3
WD50751,176.9
WD50752,179.8
WD50753,192.5
WD50754,186.4
WD50755,187.6
WD50756,194.8
WD50757,194.8
WD50758,193
WD50759,194.4
WD50760,191.8
WD50761,188.8
WD50762,188.9
WD50763,188.7
WD50764,188.6
WD50765,187.4
WD50766,188.6
WD50767,194.7
WD50768,197.6
WD50769,197.1
WD50770,191.8
WD50771,194.2
WD50772,193.9
WD50773,195.8
WD50774,192.3
WD50775,195.6
WD50776,192.6
WD50777,191.3
WD50778,191.8
WD50779,188.6
WD50780,179.6
WD50781,185.1
WD50782,187.5
WD50783,195.6
WD50784,205.2
WD50785,207.9
WD50786,206.9
WD50787,212.9
WD50788,214.4
WD50789,214.2
WD50790,214
WD50791,211.7
WD50792,209
WD50793,206.7
WD50794,200.6
WD50795,212.1
WD50796,206.7
WD50797,193.7
WD50798,199.9
WD50799,201.4
WD50800,201.1
WD50801,196.1
WD50802,203.8
WD50803,201.3
WD50804,195.4
WD50805,215.9
WD50806,210.8
WD50807,204.7
WD50808,191.9
WD50809,210.2
WD50810,227.2
WD50811,206.7
WD50812,187.1
WD50813,193.9
WD50814,191.9
WD50815,211.7
WD50816,187.8
WD50817,160.2
WD50818,134.8
WD50819,129.4
WD50820,140.4
WD50821,170.6
WD50822,203.8
WD50823,203.7
WD50824,199.1
WD50825,202.6
WD50826,200.4
WD50827,210.1
WD50828,205.4
WD50829,208.7
WD50830,202.1
WD50831,202.7
WD50832,199.8
WD50833,208.3
WD50834,211.1
WD50835,208.5
WD50836,200.9
WD50837,194.8
WD50838,192.5
WD50839,189.1
WD50840,186.9
WD50841,194.2
WD50842,189.6
WD50843,187.6
WD50844,183
WD50845,180.7
WD50846,187.8
WD50847,185.8
WD50848,183.8
WD50849,184.5
WD50850,188.8
WD50851,183.7
WD50852,186.1
WD50853,186.7
WD50854,186.7
WD50855,188.4
WD50856,191.1
WD50857,194.2
WD50858,191.9
WD50859,189.6
WD50860,186
WD50861,187.7
WD50862,198.4
WD50863,194.2
WD50864,199.4
WD50865,200
WD50866,200.7
WD50867,202.1
WD50868,204.1
WD50869,199.4
WD50870,198.3
WD50871,195.7
WD50872,198.5
WD50873,203.5
WD50874,210
WD50875,206.5
WD50876,202.4
WD50877,193.4
WD50878,180.1
WD50879,182.8
WD50880,194.1
WD50881,206.2
WD50882,208.2
WD50883,210.5
WD50884,219.1
WD50885,213.8
WD50886,214.1
WD50887,209.4
WD50888,201.8
WD50889,183.7
WD50890,188.9
WD50891,193.7
WD50892,191.7
WD50893,187.4
WD50894,184.1
WD50895,198.2
WD50896,201.4
WD50897,201.9
WD50898,203.9
WD50899,200.1
WD50900,199.6
WD50901,206.6
WD50902,207.9
WD50903,205
WD50904,201.9
WD50905,206
WD50906,205.4
WD50907,203.6
WD50908,205.9
WD50909,208.4
WD50910,213.1
WD50911,216
WD50912,208.9
WD50913,200.1
WD50914,193.1
WD50915,190.9
WD50916,184.6
WD50917,187.3
WD50918,191.1
WD50919,182.3
WD50920,178
WD50921,187.3
WD50922,200.1
WD50923,197.5
WD50924,192
WD50925,192
WD50926,195.3
WD50927,200.3
WD50928,201.1
WD50929,190.5
WD50930,183.8
WD50931,188
WD50932,187
WD50933,186.6
WD50934,186.8
WD50935,191.3
WD50936,190.3
WD50937,182.3
WD50938,185.1
WD50939,179.6
WD50940,191
WD50941,195.2
WD50942,187.1
WD50943,182.3
WD50944,174.6
WD50945,184.9
WD50946,183.7
WD50947,191.3
WD50948,195
WD50949,177.8
WD50950,189.1
WD50951,184.9
WD50952,184.7
WD50953,191.9
WD50954,175.5
WD50955,181.5
WD50956,195.5
WD50957,186.4
WD50958,193.2
WD50959,181.2
WD50960,186.1
WD50961,186.8
WD50962,201.2
WD50963,192.5
WD50964,189.5
WD50965,189.3
WD50966,201.4
WD50967,186.3
WD50968,203.5
WD50969,192.1
WD50970,197.2
WD50971,199.8
WD50972,202
WD50973,190.1
WD50974,196.8
WD50975,189.4
WD50976,200.6
WD50977,195.4
WD50978,193.6
WD50979,194.5
WD50980,186.8
WD50981,192.2
WD50982,179
WD50983,182
WD50984,177.9
WD50985,183.3
WD50986,175.7
WD50987,179.2
WD50988,183.1
WD50989,182.1
WD50990,182.9
WD50991,174.5
WD50992,178.4
WD50993,177.4
WD50994,174.2
WD50995,174.5
WD50996,177.3
WD50997,173.4
WD50998,172.7
WD50999,170.2
WD51000,171.2
WD51001,154.6
WD51002,146.6
WD51003,140
WD51004,156.5
WD51005,165.9
WD51006,122.1
WD51007,130.1
WD51008,143.8
WD51009,149.2
WD51010,166.8
WD51011,187.6
WD51012,198
WD51013,194
WD51014,192
WD51015,190.2
WD51016,196.9
WD51017,203.4
WD51018,210
WD51019,193.1
WD51020,181.9
WD51021,184.5
WD51022,184.2
WD51023,199.8
WD51024,197.8
WD51025,200
WD51026,200.1
WD51027,196.3
WD51028,194.7
WD51029,198.3
WD51030,198.2
WD51031,198.2
WD51032,197.3
WD51033,196.7
WD51034,196.7
WD51035,184.9
WD51036,188.2
WD51037,191.3
WD51038,192.7
WD51039,198.4
WD51040,199.6
WD51041,194.9
WD51042,197.6
WD51043,189
WD51044,192.1
WD51045,200.3
WD51046,197.5
WD51047,212
WD51048,202.2
WD51049,203.1
WD51050,208.7
WD51051,206.6
WD51052,200.4
WD51053,197.5
WD51054,200.5
WD51055,197.4
WD51056,196.7
WD51057,196.8
WD51058,202.2
WD51059,203
WD51060,199.6
WD51061,204.7
WD51062,213.8
WD51063,198.2
WD51064,190.4
WD51065,169.3
WD51066,187.6
WD51067,200.9
WD51068,188.2
WD51069,157.1
WD51070,183.3
WD51071,185.8
WD51072,211
WD51073,210.5
WD51074,201.6
WD51075,199
WD51076,195.3
WD51077,194.2
WD51078,199.9
WD51079,193.8
WD51080,199.8
WD51081,193.8
WD51082,195.9
WD51083,200
WD51084,201.7
WD51085,198.3
WD51086,196.5
WD51087,205.3
WD51088,200.8
WD51089,200.8
WD51090,199
WD51091,207.6
WD51092,187.8
WD51093,210.9
WD51094,203.3
WD51095,186.2
WD51096,216.7
WD51097,217.2
WD51098,197.4
WD51099,217.8
WD51100,220.2
WD51101,208.4
WD51102,212.8
WD51103,214.7
WD51104,211.2
WD51105,200.9
WD51106,199.5
WD51107,210.4
WD51108,211.9
WD51109,209.8
WD51110,205.7
WD51111,204.7
WD51112,199.6
WD51113,201.5
WD51114,197.7
WD51115,168
WD51116,136.4
WD51117,121.7
WD51118,108.4
WD51119,75.3
WD51120,74.6
WD51121,27.4
WD51122,201.7
WD51123,203.8
WD51124,184.6
WD51125,192.3
WD51126,196.1
WD51127,194.7
WD51128,200
WD51129,191.9
WD51130,197
WD51131,194.5
WD51132,189.8
WD51133,189.5
WD51134,192
WD51135,186.4
WD51136,184.2
WD51137,179.6
WD51138,176.7
WD51139,173.8
WD51140,178.4
WD51141,180.3
WD51142,176.9
WD51143,178.1
WD51144,178.3
WD51145,169
WD51146,119.7
WD51147,121.8
WD51148,119.6
WD51149,117
WD51150,136.1
WD51151,120
WD51152,116.8
WD51153,129.2
WD51154,119.2
WD51155,127.3
WD51156,139.8
WD51157,144.5
WD51158,142.2
WD51159,151.3
WD51160,150.5
WD51161,178.2
WD51162,195.5
WD51163,189.6
WD51164,170.8
WD51165,183.5
WD51166,168.6
WD51167,170.8
WD51168,159.9
WD51169,174.4
WD51170,173.6
WD51171,173.4
WD51172,171.6
WD51173,196.2
WD51174,199.9
WD51175,186.5
WD51176,137.6
WD51177,171.7
WD51178,226.2
WD51179,235.8
WD51180,215.6
WD51181,142.9
WD51182,145.8
WD51183,214
WD51184,222.5
WD51185,179.5
WD51186,211.5
WD51187,194.7
WD51188,226.4
WD51189,265.3
WD51190,255.6
WD51191,255.7
WD51192,249.3
WD51193,236.4
WD51194,243.3
WD51195,235.2
WD51196,111.3
WD51197,3.2
WD51198,275.8
WD51199,218.6
WD51200,192.2
WD51201,214.7
WD51202,209.3
WD51203,203.2
WD51204,203.4
WD51205,204.4
WD51206,210.9
WD51207,188.6
WD51208,203.2
WD51209,211.6
WD51210,207.5
WD51211,211.6
WD51212,224.9
WD51213,231.9
WD51214,229.3
WD51215,215.7
WD51216,206.1
WD51217,204.2
WD51218,206
WD51219,195.8
WD51220,134.4
WD51221,112.9
WD51222,115.5
WD51223,111.2
WD51224,114.4
WD51225,99.3
WD51226,85.8
WD51227,87.7
WD51228,70.9
WD51229,77.7
WD51230,64.4
WD51231,65.4
WD51232,64.4
WD51233,60
WD51234,51.5
WD51235,49.3
WD51236,59.9
WD51237,74.2
WD51238,53.8
WD51239,50
WD51240,71.6
WD51241,74.1
WD51242,75.7
WD51243,57.8
WD51244,57
WD51245,88.1
WD51246,55.7
WD51247,92.2
WD51248,96.3
WD51249,114.3
WD51250,98.2
WD51251,151.1
WD51252,188.3
WD51253,195.9
WD51254,181.6
WD51255,182.5
WD51256,151.2
WD51257,158.4
WD51258,159.2
WD51259,173.8
WD51260,194.5
WD51261,206.8
WD51262,182.3
WD51263,94.2
WD51264,42.4
WD51265,55.8
WD51266,68.8
WD51267,18.3
WD51268,2.6
WD51269,294.6
WD51270,201.5
WD51271,107.2
WD51272,107.3
WD51273,87.9
WD51274,91.7
WD51275,114.5
WD51276,111.2
WD51277,125.6
WD51278,188.5
WD51279,157.8
WD51280,111.1
WD51281,166.2
WD51282,169.4
WD51283,185
WD51284,201.6
WD51285,186.4
WD51286,173.4
WD51287,171.8
WD51288,189.2
WD51289,183.5
WD51290,192.8
WD51291,191.7
WD51292,190.4
WD51293,198.5
WD51294,200.2
WD51295,197.7
WD51296,195.9
WD51297,202.9
WD51298,197.5
WD51299,195.1
WD51300,201.4
WD51301,188.4
WD51302,186
WD51303,183.9
WD51304,171.1
WD51305,168.7
WD51306,186.1
WD51307,203.9
WD51308,209.7
WD51309,203.4
WD51310,186.9
WD51311,189
WD51312,188.6
WD51313,194
WD51314,216
WD51315,205.9
WD51316,200.8
WD51317,209.3
WD51318,216.9
WD51319,226.6
WD51320,211.8
WD51321,210
WD51322,215.2
WD51323,211
WD51324,211
WD51325,209.9
WD51326,215.4
WD51327,208.7
WD51328,208
WD51329,203.2
WD51330,197
WD51331,199.2
WD51332,197.7
WD51333,208.3
WD51334,214.3
WD51335,208.7
WD51336,201.1
WD51337,201.9
WD51338,201
WD51339,197
WD51340,202.4
WD51341,196.9
WD51342,195.1
WD51343,186.8
WD51344,176.4
WD51345,90.7
WD51346,128.8
WD51347,159.7
WD51348,216.8
WD51349,229.3
WD51350,226.2
WD51351,227.7
WD51352,222.6
WD51353,218.9
WD51354,218.9
WD51355,224.2
WD51356,227.9
WD51357,226
WD51358,222.2
WD51359,221.3
WD51360,216.7
WD51361,216.4
WD51362,203.5
WD51363,196.9
WD51364,194.3
WD51365,184.8
WD51366,186.5
WD51367,163.8
WD51368,181.8
WD51369,192.5
WD51370,197.1
WD51371,203.8
WD51372,197.3
WD51373,204.1
WD51374,194.5
WD51375,176.1
WD51376,164.9
WD51377,180
WD51378,205.1
WD51379,200
WD51380,204.1
WD51381,199.7
WD51382,208
WD51383,211.5
WD51384,187.1
WD51385,201.2
WD51386,179.1
WD51387,200.7
WD51388,196.8
WD51389,195.2
WD51390,169.5
WD51391,163.2
WD51392,178.8
WD51393,185.4
WD51394,199.6
WD51395,197.6
WD51396,195.4
WD51397,192.3
WD51398,193.8
WD51399,207.9
WD51400,215.6
WD51401,218.8
WD51402,205.8
WD51403,197.7
WD51404,199.1
WD51405,198.7
WD51406,206.2
WD51407,210.3
WD51408,204.1
WD51409,193.9
WD51410,192.3
WD51411,195.5
WD51412,190.7
WD51413,194.7
WD51414,190.5
WD51415,187.6
WD51416,190.8
WD51417,188.3
WD51418,188.8
WD51419,184.3
WD51420,188
WD51421,191.9
WD51422,187
WD51423,183.6
WD51424,180.8
WD51425,182.9
WD51426,184.2
WD51427,187.2
WD51428,187.8
WD51429,187.8
WD51430,184.3
WD51431,188.6
WD51432,179.3
WD51433,177.5
WD51434,175.9
WD51435,173
WD51436,173.2
WD51437,174.2
WD51438,175.4
WD51439,179.4
WD51440,182.4
WD51441,177.6
WD51442,187.9
WD51443,204.2
WD51444,198.3
WD51445,193.4
WD51446,179.6
WD51447,170.2
WD51448,161.4
WD51449,153.4
WD51450,148.3
WD51451,139.9
WD51452,120
WD51453,109.4
WD51454,97.8
WD51455,143.1
WD51456,142.3
WD51457,140.4
WD51458,158
WD51459,173.8
WD51460,184.9
WD51461,188.5
WD51462,203.4
WD51463,212.2
WD51464,214.9
WD51465,205
WD51466,210.3
WD51467,226.6
WD51468,220.6
WD51469,220.3
WD51470,219.5
WD51471,218.9
WD51472,215.8
WD51473,215.7
WD51474,205.6
WD51475,186.9
WD51476,199.3
WD51477,205.5
WD51478,199.1
WD51479,195.7
WD51480,184.2
WD51481,189.5
WD51482,189.9
WD51483,202.1
WD51484,199.7
WD51485,213.2
WD51486,211.5
WD51487,170.9
WD51488,151.8
WD51489,220.6
WD51490,226.1
WD51491,232
WD51492,221
WD51493,215.5
WD51494,230.3
WD51495,229
WD51496,243.5
WD51497,250.2
WD51498,256.1
WD51499,246.4
WD51500,244.8
WD51501,253.8
WD51502,251.5
WD51503,238.2
WD51504,211.2
WD51505,212.5
WD51506,219.5
WD51507,201.8
WD51508,164.2
WD51509,131
WD51510,127
WD51511,117
WD51512,130
WD51513,108
WD51514,100.7
WD51515,115.6
WD51516,89.9
WD51517,117.7
WD51518,120
WD51519,99.1
WD51520,65.6
WD51521,77.6
WD51522,65.4
WD51523,41.6
WD51524,66.4
WD51525,104.8
WD51526,37.1
WD51527,79.1
WD51528,138.5
WD51529,108.2
WD51530,107.2
WD51531,103.1
WD51532,103.5
WD51533,107.7
WD51534,113
WD51535,100.7
WD51536,105.6
WD51537,108.5
WD51538,99.2
WD51539,111.5
WD51540,97.7
WD51541,84.3
WD51542,89.5
WD51543,79
WD51544,77.4
WD51545,93.3
WD51546,96.2
WD51547,99.1
WD51548,115.5
WD51549,117
WD51550,115.1
WD51551,101.5
WD51552,114.1
WD51553,102.8
WD51554,107.2
WD51555,112.8
WD51556,112.9
WD51557,122.1
WD51558,103.2
WD51559,117
WD51560,101.4
WD51561,109.2
WD51562,107.8
WD51563,108.8
WD51564,105
WD51565,110.7
WD51566,120.7
WD51567,129
WD51568,135.1
WD51569,149.9
WD51570,155.3
WD51571,142.3
WD51572,143.7
WD51573,149.4
WD51574,130.1
WD51575,141.8
WD51576,136.8
WD51577,136.2
WD51578,144.2
WD51579,139.2
WD51580,143.7
WD51581,140.5
WD51582,150.3
WD51583,158.1
WD51584,160.6
WD51585,168.2
WD51586,164.8
WD51587,170.6
WD51588,168.2
WD51589,167
WD51590,166.8
WD51591,150.9
WD51592,165.3
WD51593,168
WD51594,169.5
WD51595,166.2
WD51596,175.3
WD51597,194.7
WD51598,192.9
WD51599,189.6
WD51600,184.7
WD51601,181.8
WD51602,183.5
WD51603,189.6
WD51604,191
WD51605,191.6
WD51606,186
WD51607,187
WD51608,185.8
WD51609,192.7
WD51610,197.4
WD51611,195
WD51612,186.9
WD51613,193.1
WD51614,189.7
WD51615,192.2
WD51616,196.6
WD51617,198.5
WD51618,196
WD51619,188.3
WD51620,194.6
WD51621,203.6
WD51622,195.6
WD51623,201.5
WD51624,200.2
WD51625,195.6
WD51626,199.1
WD51627,200.2
WD51628,198.8
WD51629,195
WD51630,193.3
WD51631,198.7
WD51632,199.6
WD51633,198.1
WD51634,198.1
WD51635,198.1
WD51636,201
WD51637,206.1
WD51638,208.9
WD51639,203.2
WD51640,195.9
WD51641,190.7
WD51642,197
WD51643,194.4
WD51644,193.5
WD51645,202
WD51646,197.8
WD51647,196.6
WD51648,196.7
WD51649,199.6
WD51650,205.3
WD51651,201
WD51652,211
WD51653,205
WD51654,209.3
WD51655,191.6
WD51656,193.9
WD51657,202.3
WD51658,203.9
WD51659,201.3
WD51660,199.6
WD51661,200.5
WD51662,206
WD51663,198.7
WD51664,206.8
WD51665,191.6
WD51666,198
WD51667,198
WD51668,196.4
WD51669,190.9
WD51670,208.3
WD51671,195.4
WD51672,199.1
WD51673,208.9
WD51674,206.4
WD51675,205.9
WD51676,198.5
WD51677,197.9
WD51678,200.2
WD51679,190.5
WD51680,200.9
WD51681,201.5
WD51682,198.9
WD51683,205.6
WD51684,204.8
WD51685,198.3
WD51686,199.3
WD51687,199.6
WD51688,200.6
WD51689,202.3
WD51690,211.1
WD51691,202.4
WD51692,200.8
WD51693,192.6
WD51694,189.2
WD51695,189.9
WD51696,191.6
WD51697,192.3
WD51698,196.5
WD51699,199.2
WD51700,204.4
WD51701,200.1
WD51702,200.1
WD51703,189.1
WD51704,189.4
WD51705,191.4
WD51706,197.9
WD51707,199
WD51708,197.1
WD51709,193.6
WD51710,195.5
WD51711,196.2
WD51712,189.2
WD51713,193
WD51714,192.7
WD51715,189.8
WD51716,195.8
WD51717,193
WD51718,190.5
WD51719,193.1
WD51720,195.9
WD51721,195
WD51722,195.9
WD51723,194.1
WD51724,195.3
WD51725,193.1
WD51726,192.8
WD51727,191.4
WD51728,181.1
WD51729,181.5
WD51730,183.3
WD51731,180.3
WD51732,184.1
WD51733,181.5
WD51734,183.1
WD51735,176.2
WD51736,179.8
WD51737,182.2
WD51738,182.9
WD51739,182.4
WD51740,183.2
WD51741,184.4
WD51742,180.5
WD51743,188.9
WD51744,198
WD51745,208.5
WD51746,213.9
WD51747,213.1
WD51748,209.3
WD51749,213.1
WD51750,210.7
WD51751,210.6
WD51752,209.4
WD51753,208
WD51754,206.9
WD51755,208.2
WD51756,201.5
WD51757,194.9
WD51758,191.9
WD51759,191.6
WD51760,189.2
WD51761,191.8
WD51762,199.4
WD51763,196.4
WD51764,193
WD51765,198.8
WD51766,197.5
WD51767,202.1
WD51768,204.6
WD51769,208.3
WD51770,209.2
WD51771,209.6
WD51772,207.5
WD51773,198.7
WD51774,195.9
WD51775,202.1
WD51776,198.3
WD51777,191.6
WD51778,197.3
WD51779,200.7
WD51780,196.8
WD51781,203
WD51782,199.2
WD51783,196.3
WD51784,198.6
WD51785,205.9
WD51786,209.1
WD51787,208.7
WD51788,209.3
WD51789,202.9
WD51790,199.4
WD51791,193.3
WD51792,195.4
WD51793,196.9
WD51794,202
WD51795,196
WD51796,198.8
WD51797,195.2
WD51798,193.7
WD51799,183.4
WD51800,181.8
WD51801,185.2
WD51802,170.3
WD51803,182.4
WD51804,176.8
WD51805,178
WD51806,181.3
WD51807,178.1
WD51808,175.4
WD51809,181.2
WD51810,189.4
WD51811,192.9
WD51812,188.9
WD51813,192.2
WD51814,192.5
WD51815,185.7
WD51816,180.7
WD51817,181.7
WD51818,186
WD51819,179.5
WD51820,176.8
WD51821,189.1
WD51822,189.3
WD51823,189.6
WD51824,186.9
WD51825,184.7
WD51826,191.4
WD51827,192.4
WD51828,189.1
WD51829,199.8
WD51830,193.3
WD51831,175.6
WD51832,171.4
WD51833,176.5
WD51834,174.4
WD51835,189.1
WD51836,203.9
WD51837,209.7
WD51838,206.8
WD51839,196.3
WD51840,200.8
WD51841,216.3
WD51842,212.8
WD51843,219.8
WD51844,213.9
WD51845,210.9
WD51846,205.3
WD51847,204.2
WD51848,199
WD51849,195.9
WD51850,194.7
WD51851,196.4
WD51852,196.4
WD51853,198.9
WD51854,202.7
WD51855,193.1
WD51856,185.8
WD51857,185.5
WD51858,172.6
WD51859,171.2
WD51860,177.6
WD51861,175.5
WD51862,169.6
WD51863,152.2
WD51864,119.1
WD51865,115
WD51866,122.7
WD51867,126.7
WD51868,136.6
WD51869,144.2
WD51870,151
WD51871,164.9
WD51872,109
WD51873,65
WD51874,71
WD51875,80.1
WD51876,113.2
WD51877,202.7
WD51878,167.2
WD51879,171
WD51880,175.4
WD51881,158.8
WD51882,162.1
WD51883,199.9
WD51884,190.5
WD51885,158.1
WD51886,177.8
WD51887,190.5
WD51888,193.6
WD51889,178.9
WD51890,177.1
WD51891,190.3
WD51892,186.5
WD51893,201.2
WD51894,211.2
WD51895,217.1
WD51896,203.1
WD51897,199.2
WD51898,198.6
WD51899,196.2
WD51900,191.6
WD51901,193.1
WD51902,200.6
WD51903,197.2
WD51904,198
WD51905,206.1
WD51906,199.8
WD51907,202.1
WD51908,198
WD51909,192.2
WD51910,194.4
WD51911,192.5
WD51912,189.8
WD51913,182.7
WD51914,189.2
WD51915,179.3
WD51916,187.6
WD51917,203.3
WD51918,203.1
WD51919,200.6
WD51920,196
WD51921,181.6
WD51922,189.4
WD51923,194.9
WD51924,208.4
WD51925,152.9
WD51926,150.6
WD51927,170.2
WD51928,184.4
WD51929,190.8
WD51930,189.8
WD51931,153.6
WD51932,91.5
WD51933,230
WD51934,213
WD51935,198.5
WD51936,174.9
WD51937,138.1
WD51938,122.9
WD51939,124.6
WD51940,127.4
WD51941,106
WD51942,114.9
WD51943,111.4
WD51944,124.1
WD51945,139.8
WD51946,132.3
WD51947,130.7
WD51948,117.2
WD51949,101
WD51950,91.4
WD51951,121.5
WD51952,100.9
WD51953,131.4
WD51954,126.6
WD51955,109.5
WD51956,116.6
WD51957,48.3
WD51958,122.8
WD51959,116.2
WD51960,90.1
WD51961,94.1
WD51962,74.6
WD51963,150
WD51964,198.6
WD51965,192
WD51966,147.3
WD51967,156
WD51968,153.9
WD51969,148.4
WD51970,149.9
WD51971,166.9
WD51972,171.3
WD51973,153.4
WD51974,148.1
WD51975,141.6
WD51976,142.4
WD51977,147.6
WD51978,148.6
WD51979,166.2
WD51980,165.8
WD51981,176.3
WD51982,203.2
WD51983,215.5
WD51984,197
WD51985,199
WD51986,200.9
WD51987,191.2
WD51988,189.5
WD51989,193.8
WD51990,194.8
WD51991,204.8
WD51992,200.5
WD51993,183.4
WD51994,207.2
WD51995,195.6
WD51996,204.2
WD51997,200.8
WD51998,188.2
WD51999,186
WD52000,184.4
WD52001,170.2
WD52002,175.4
WD52003,165.1
WD52004,167.4
WD52005,169.5
WD52006,178.9
WD52007,178.8
WD52008,180.6
WD52009,189.8
WD52010,199.8
WD52011,200.9
WD52012,202.2
WD52013,198
WD52014,188.3
WD52015,197.2
WD52016,212.5
WD52017,206.7
WD52018,206.4
WD52019,196.6
WD52020,196.7
WD52021,199.1
WD52022,197.8
WD52023,200.6
WD52024,207.9
WD52025,205.9
WD52026,196.1
WD52027,200.7
WD52028,198.1
WD52029,191
WD52030,203.5
WD52031,202.1
WD52032,203.2
WD52033,196.5
WD52034,202.2
WD52035,204.5
WD52036,207
WD52037,204.3
WD52038,204.8
WD52039,201.7
WD52040,201.2
WD52041,201.5
WD52042,198.4
WD52043,195.6
WD52044,199.8
WD52045,202
WD52046,199
WD52047,203.8
WD52048,203.7
WD52049,203.7
WD52050,203.6
WD52051,203
WD52052,200.6
WD52053,194.7
WD52054,198.5
WD52055,200.7
WD52056,200.3
WD52057,202.7
WD52058,206.3
WD52059,201.4
WD52060,196.4
WD52061,175.2
WD52062,163.1
WD52063,170.2
WD52064,169.5
WD52065,174
WD52066,158.1
WD52067,168.7
WD52068,171.3
WD52069,201.5
WD52070,202
WD52071,198.4
WD52072,207.8
WD52073,208.5
WD52074,210.2
WD52075,205.6
WD52076,197.2
WD52077,193.8
WD52078,191.1
WD52079,189.5
WD52080,187.9
WD52081,182.7
WD52082,183.3
WD52083,185.2
WD52084,185.7
WD52085,187
WD52086,176
WD52087,171.2
WD52088,171.6
WD52089,205.9
WD52090,196.3
WD52091,183.1
WD52092,179.9
WD52093,210.4
WD52094,220.1
WD52095,200.8
WD52096,199.6
WD52097,198.7
WD52098,195.5
WD52099,201.8
WD52100,199.5
WD52101,200.4
WD52102,192.3
WD52103,187.1
WD52104,193.8
WD52105,203.4
WD52106,206.6
WD52107,200.5
WD52108,208.2
WD52109,212
WD52110,67.6
WD52111,47.5
WD52112,355.3
WD52113,300.3
WD52114,288.8
WD52115,226
WD52116,181.1
WD52117,205.2
WD52118,206.7
WD52119,219.8
WD52120,210.3
WD52121,220.1
WD52122,216.6
WD52123,214.5
WD52124,215.8
WD52125,205.9
WD52126,202.8
WD52127,219.4
WD52128,225.3
WD52129,218.5
WD52130,211.5
WD52131,207.2
WD52132,209.2
WD52133,201.8
WD52134,200.6
WD52135,205.9
WD52136,209.8
WD52137,206.1
WD52138,204.4
WD52139,198
WD52140,196.5
WD52141,200.4
WD52142,201.6
WD52143,185.1
WD52144,188.8
WD52145,193
WD52146,196.6
WD52147,197.7
WD52148,196.3
WD52149,207.7
WD52150,211.1
WD52151,217.4
WD52152,218.6
WD52153,217.4
WD52154,204.2
WD52155,203.3
WD52156,203.5
WD52157,204
WD52158,201.7
WD52159,200.3
WD52160,214
WD52161,223.7
WD52162,221
WD52163,208.1
WD52164,209.9
WD52165,217
WD52166,225.5
WD52167,229.2
WD52168,227.1
WD52169,234.2
WD52170,230.3
WD52171,229.2
WD52172,237.7
WD52173,239.3
WD52174,246.1
WD52175,253.9
WD52176,278.1
WD52177,300.1
WD52178,310.8
WD52179,319.9
WD52180,341
WD52181,307.5
WD52182,303.9
WD52183,292.9
WD52184,295.4
WD52185,312.5
WD52186,319.5
WD52187,330.2
WD52188,328.1
WD52189,308.1
WD52190,303.5
WD52191,303.4
WD52192,319.2
WD52193,322.4
WD52194,332.8
WD52195,338.6
WD52196,312.4
WD52197,295.4
WD52198,316.7
WD52199,250.7
WD52200,260.7
WD52201,286.2
WD52202,278.3
WD52203,248.4
WD52204,210.6
WD52205,226.4
WD52206,196.4
WD52207,182.6
WD52208,231.3
WD52209,222.9
WD52210,194.7
WD52211,195.9
WD52212,210.5
WD52213,206.7
WD52214,195.9
WD52215,202.2
WD52216,205.7
WD52217,201.5
WD52218,203.8
WD52219,209.6
WD52220,211.6
WD52221,205.9
WD52222,210.1
WD52223,205.8
WD52224,198.5
WD52225,200.6
WD52226,201.7
WD52227,200.9
WD52228,202.5
WD52229,204.3
WD52230,200.7
WD52231,197.2
WD52232,202.2
WD52233,195.7
WD52234,195.6
WD52235,194.9
WD52236,199.8
WD52237,198.7
WD52238,202.5
WD52239,203.6
WD52240,200.3
