id_sun_r,nilai_sun_r
SR12021,0.8
SR12022,1.6
SR12023,1.1
SR12024,0.9
SR12025,0.7
SR12026,0.7
SR12027,0.8
SR12028,1
SR12029,0.8
SR12030,0.6
SR12031,0.7
SR12032,0.8
SR12033,0.6
SR12034,0.9
SR12035,1
SR12036,0.8
SR12037,0.9
SR12038,0.4
SR12039,0.5
SR12040,0.7
SR12041,0.6
SR12042,0.6
SR12043,0.6
SR12044,0.7
SR12045,0.8
SR12046,0.7
SR12047,1.2
SR12048,0.8
SR12049,1
SR12050,0.9
SR12051,1.2
SR12052,4.2
SR12053,11.1
SR12054,23.3
SR12055,37.4
SR12056,41.7
SR12057,57.5
SR12058,65.1
SR12059,76.7
SR12060,113.7
SR12061,188.6
SR12062,200.3
SR12063,287.8
SR12064,214.1
SR12065,219.5
SR12066,235.9
SR12067,365.5
SR12068,471.9
SR12069,474.4
SR12070,604.6
SR12071,273.2
SR12072,426
SR12073,666.8
SR12074,569.4
SR12075,632.4
SR12076,729.6
SR12077,635.6
SR12078,858.4
SR12079,1061
SR12080,1000.1
SR12081,516.5
SR12082,375.7
SR12083,288.3
SR12084,204.7
SR12085,236.7
SR12086,318.3
SR12087,161.8
SR12088,194.1
SR12089,335.8
SR12090,666
SR12091,811.5
SR12092,446.2
SR12093,230.3
SR12094,175
SR12095,200.2
SR12096,146
SR12097,558.7
SR12098,1116.1
SR12099,761.8
SR12100,697.1
SR12101,157.6
SR12102,352.3
SR12103,393.4
SR12104,328.9
SR12105,288
SR12106,167.6
SR12107,198.7
SR12108,229.5
SR12109,194.4
SR12110,174.9
SR12111,163.6
SR12112,155
SR12113,132.4
SR12114,92
SR12115,63
SR12116,56.2
SR12117,52.5
SR12118,44.7
SR12119,38.1
SR12120,28.1
SR12121,23.2
SR12122,19
SR12123,13.3
SR12124,7.1
SR12125,3.1
SR12126,0.7
SR12127,0.6
SR12128,0.5
SR12129,0.8
SR12130,1.4
SR12131,0.8
SR12132,0.7
SR12133,0.8
SR12134,0.8
SR12135,0.8
SR12136,0.5
SR12137,0.8
SR12138,0.6
SR12139,0.8
SR12140,0.7
SR12141,0.7
SR12142,0.8
SR12143,0.7
SR12144,0.7
SR12145,0.7
SR12146,0.6
SR12147,0.6
SR12148,0.8
SR12149,0.7
SR12150,0.6
SR12151,0.5
SR12152,0.6
SR12153,0.7
SR12154,0.8
SR12155,0.6
SR12156,0.7
SR12157,0.7
SR12158,0.7
SR12159,0.6
SR12160,0.7
SR12161,0.6
SR12162,0.8
SR12163,0.6
SR12164,0.6
SR12165,0.6
SR12166,0.6
SR12167,0.6
SR12168,0.6
SR12169,0.7
SR12170,0.7
SR12171,0.7
SR12172,0.8
SR12173,0.6
SR12174,0.7
SR12175,0.8
SR12176,0.5
SR12177,0.6
SR12178,0.7
SR12179,0.7
SR12180,0.7
SR12181,0.8
SR12182,0.7
SR12183,0.6
SR12184,0.5
SR12185,0.6
SR12186,0.5
SR12187,0.8
SR12188,0.6
SR12189,0.6
SR12190,0.7
SR12191,0.6
SR12192,0.8
SR12193,0.6
SR12194,0.6
SR12195,1.2
SR12196,5.2
SR12197,19.4
SR12198,34.6
SR12199,53
SR12200,71.4
SR12201,89.4
SR12202,107.6
SR12203,124.2
SR12204,150.1
SR12205,186.2
SR12206,216.9
SR12207,243.6
SR12208,279.5
SR12209,291.9
SR12210,322.7
SR12211,376.8
SR12212,410.7
SR12213,506.8
SR12214,615.7
SR12215,515.8
SR12216,529
SR12217,608.7
SR12218,589.2
SR12219,670.7
SR12220,486
SR12221,375.3
SR12222,375.9
SR12223,389.7
SR12224,419
SR12225,433.6
SR12226,454.8
SR12227,504.4
SR12228,574.8
SR12229,628.7
SR12230,485.5
SR12231,479.8
SR12232,480.6
SR12233,516.6
SR12234,545.3
SR12235,454.5
SR12236,450
SR12237,410.5
SR12238,254.8
SR12239,234.6
SR12240,357.5
SR12241,318.3
SR12242,351.4
SR12243,395.2
SR12244,362.3
SR12245,391.8
SR12246,365.4
SR12247,314.2
SR12248,303.6
SR12249,218.9
SR12250,161.6
SR12251,141.8
SR12252,140
SR12253,135.2
SR12254,114.1
SR12255,101.9
SR12256,109.7
SR12257,107.9
SR12258,106.8
SR12259,102.1
SR12260,103.2
SR12261,107.6
SR12262,84.1
SR12263,60.5
SR12264,49.3
SR12265,35.7
SR12266,21.9
SR12267,14
SR12268,5.7
SR12269,2.5
SR12270,0.7
SR12271,0.5
SR12272,0.7
SR12273,0.7
SR12274,0.6
SR12275,0.7
SR12276,0.4
SR12277,0.8
SR12278,0.6
SR12279,0.4
SR12280,0.6
SR12281,0.6
SR12282,0.5
SR12283,0.6
SR12284,0.6
SR12285,0.7
SR12286,0.9
SR12287,0.8
SR12288,0.7
SR12289,0.8
SR12290,0.7
SR12291,0.8
SR12292,0.8
SR12293,0.8
SR12294,0.6
SR12295,0.7
SR12296,0.6
SR12297,0.6
SR12298,0.6
SR12299,0.7
SR12300,0.7
SR12301,0.6
SR12302,0.5
SR12303,0.6
SR12304,0.7
SR12305,0.5
SR12306,0.6
SR12307,0.4
SR12308,0.5
SR12309,0.5
SR12310,0.6
SR12311,0.7
SR12312,0.6
SR12313,0.6
SR12314,0.9
SR12315,0.6
SR12316,0.7
SR12317,0.8
SR12318,0.9
SR12319,0.5
SR12320,0.5
SR12321,0.8
SR12322,0.6
SR12323,0.6
SR12324,0.8
SR12325,0.6
SR12326,0.8
SR12327,0.7
SR12328,0.5
SR12329,0.6
SR12330,0.7
SR12331,0.9
SR12332,1
SR12333,1
SR12334,1
SR12335,0.9
SR12336,1
SR12337,0.8
SR12338,0.9
SR12339,1
SR12340,2.6
SR12341,9.5
SR12342,20.9
SR12343,33.1
SR12344,45.4
SR12345,62.9
SR12346,84.8
SR12347,97.9
SR12348,101.9
SR12349,109
SR12350,123.5
SR12351,157.5
SR12352,194.2
SR12353,232.3
SR12354,255.3
SR12355,250.9
SR12356,250.6
SR12357,249.8
SR12358,288.9
SR12359,324.3
SR12360,347.7
SR12361,387.1
SR12362,382.2
SR12363,405.2
SR12364,402.4
SR12365,367.5
SR12366,387.4
SR12367,350
SR12368,300.4
SR12369,294.6
SR12370,314.7
SR12371,324.6
SR12372,403.8
SR12373,559.1
SR12374,697.6
SR12375,758.6
SR12376,759.4
SR12377,809.3
SR12378,633.3
SR12379,423.1
SR12380,355.7
SR12381,331.6
SR12382,312.6
SR12383,264.1
SR12384,240.2
SR12385,271.1
SR12386,298.7
SR12387,359.3
SR12388,365.7
SR12389,351.5
SR12390,358.7
SR12391,352.8
SR12392,410.4
SR12393,418.6
SR12394,383.3
SR12395,336.9
SR12396,309.8
SR12397,295.3
SR12398,256.2
SR12399,223
SR12400,207.7
SR12401,214.8
SR12402,206.8
SR12403,164.4
SR12404,124.2
SR12405,104.1
SR12406,92.4
SR12407,88.4
SR12408,77.3
SR12409,53.1
SR12410,37.9
SR12411,21.9
SR12412,10.3
SR12413,3.1
SR12414,1
SR12415,0.7
SR12416,0.7
SR12417,0.7
SR12418,0.7
SR12419,0.6
SR12420,0.7
SR12421,0.5
SR12422,0.7
SR12423,1.8
SR12424,1.2
SR12425,0.7
SR12426,1.1
SR12427,1
SR12428,0.9
SR12429,1.1
SR12430,1.1
SR12431,0.5
SR12432,1.3
SR12433,1
SR12434,0.8
SR12435,1.1
SR12436,1.1
SR12437,1.1
SR12438,0.9
SR12439,0.8
SR12440,0.9
SR12441,0.8
SR12442,0.9
SR12443,1
SR12444,0.8
SR12445,0.8
SR12446,0.8
SR12447,0.6
SR12448,0.8
SR12449,0.8
SR12450,0.8
SR12451,0.6
SR12452,0.7
SR12453,1
SR12454,0.9
SR12455,0.7
SR12456,0.5
SR12457,0.5
SR12458,0.6
SR12459,0.7
SR12460,0.9
SR12461,1.8
SR12462,1.1
SR12463,0.8
SR12464,0.5
SR12465,0.6
SR12466,1.5
SR12467,1.3
SR12468,1.5
SR12469,1
SR12470,0.5
SR12471,0.8
SR12472,0.6
SR12473,0.5
SR12474,0.7
SR12475,0.5
SR12476,0.4
SR12477,0.6
SR12478,0.7
SR12479,0.8
SR12480,0.5
SR12481,0.7
SR12482,0.6
SR12483,0.9
SR12484,6
SR12485,22
SR12486,39.9
SR12487,61.9
SR12488,79
SR12489,90.6
SR12490,90.4
SR12491,91.9
SR12492,104.5
SR12493,109.1
SR12494,121.3
SR12495,157.6
SR12496,168.9
SR12497,193.8
SR12498,215.3
SR12499,251
SR12500,314.2
SR12501,286.4
SR12502,314.1
SR12503,394.9
SR12504,491.9
SR12505,484.7
SR12506,465.9
SR12507,443.5
SR12508,401.2
SR12509,390.8
SR12510,347.7
SR12511,424.9
SR12512,445.6
SR12513,556.7
SR12514,763.5
SR12515,679.9
SR12516,667.5
SR12517,691.3
SR12518,624
SR12519,562.4
SR12520,588.8
SR12521,545.8
SR12522,431.2
SR12523,461.4
SR12524,504.1
SR12525,476.4
SR12526,489.7
SR12527,595.9
SR12528,604.3
SR12529,601.3
SR12530,702.7
SR12531,767.9
SR12532,912.9
SR12533,510.5
SR12534,426.6
SR12535,314.6
SR12536,257.5
SR12537,217.7
SR12538,171
SR12539,147.1
SR12540,241.3
SR12541,277.8
SR12542,285.3
SR12543,148.1
SR12544,120.4
SR12545,182.3
SR12546,118.8
SR12547,210.7
SR12548,161.4
SR12549,138.5
SR12550,126.1
SR12551,107.5
SR12552,100.9
SR12553,78.2
SR12554,40.6
SR12555,37.6
SR12556,21.4
SR12557,6.4
SR12558,0.8
SR12559,0.8
SR12560,0.8
SR12561,0.8
SR12562,0.6
SR12563,0.6
SR12564,0.8
SR12565,0.8
SR12566,0.5
SR12567,0.6
SR12568,0.5
SR12569,0.5
SR12570,0.5
SR12571,0.7
SR12572,0.5
SR12573,0.6
SR12574,0.7
SR12575,0.6
SR12576,0.3
SR12577,1.1
SR12578,0.8
SR12579,0.5
SR12580,0.7
SR12581,0.8
SR12582,0.6
SR12583,0.5
SR12584,0.5
SR12585,0.6
SR12586,0.5
SR12587,0.6
SR12588,0.7
SR12589,0.8
SR12590,0.8
SR12591,1
SR12592,0.5
SR12593,0.9
SR12594,0.9
SR12595,1
SR12596,1.1
SR12597,1.2
SR12598,0.9
SR12599,0.7
SR12600,0.8
SR12601,0.7
SR12602,0.8
SR12603,0.6
SR12604,0.7
SR12605,0.8
SR12606,0.7
SR12607,0.8
SR12608,0.8
SR12609,0.4
SR12610,0.5
SR12611,0.6
SR12612,0.5
SR12613,0.7
SR12614,0.6
SR12615,0.7
SR12616,0.7
SR12617,0.7
SR12618,0.7
SR12619,0.7
SR12620,0.8
SR12621,0.8
SR12622,0.6
SR12623,0.6
SR12624,0.6
SR12625,1.4
SR12626,1.6
SR12627,3
SR12628,5.9
SR12629,15
SR12630,26.8
SR12631,39.5
SR12632,46.3
SR12633,58.6
SR12634,83.8
SR12635,124.3
SR12636,141.2
SR12637,156.3
SR12638,184.5
SR12639,209.1
SR12640,224
SR12641,225.2
SR12642,193.8
SR12643,216
SR12644,302.4
SR12645,434.1
SR12646,531.2
SR12647,382.6
SR12648,329.7
SR12649,276.7
SR12650,262.1
SR12651,293.2
SR12652,322.6
SR12653,270.8
SR12654,248.9
SR12655,264.4
SR12656,263.2
SR12657,380.2
SR12658,453
SR12659,417.5
SR12660,458.1
SR12661,568.3
SR12662,575.9
SR12663,614.6
SR12664,248
SR12665,157.7
SR12666,230.5
SR12667,349.3
SR12668,265
SR12669,391
SR12670,564
SR12671,555.7
SR12672,535
SR12673,487.7
SR12674,444.9
SR12675,410.9
SR12676,259.8
SR12677,431.1
SR12678,593.2
SR12679,468.3
SR12680,445.4
SR12681,320.8
SR12682,290.6
SR12683,257.7
SR12684,165.5
SR12685,146
SR12686,156.6
SR12687,214.4
SR12688,201.8
SR12689,188.7
SR12690,117.3
SR12691,85.1
SR12692,76.3
SR12693,51.2
SR12694,57.9
SR12695,60.5
SR12696,53.9
SR12697,40.9
SR12698,32.3
SR12699,19.8
SR12700,12.2
SR12701,6.1
SR12702,2.2
SR12703,1.2
SR12704,0.9
SR12705,0.8
SR12706,1
SR12707,0.8
SR12708,0.8
SR12709,1
SR12710,0.8
SR12711,0.8
SR12712,0.8
SR12713,0.7
SR12714,0.8
SR12715,0.7
SR12716,0.6
SR12717,1.1
SR12718,1.5
SR12719,1.4
SR12720,1.1
SR12721,0.9
SR12722,0.6
SR12723,0.8
SR12724,1.2
SR12725,1
SR12726,0.7
SR12727,0.9
SR12728,0.8
SR12729,0.7
SR12730,0.9
SR12731,1.4
SR12732,0.6
SR12733,0.9
SR12734,0.9
SR12735,1.2
SR12736,2
SR12737,3.5
SR12738,5.7
SR12739,4.7
SR12740,4.1
SR12741,2.6
SR12742,1.9
SR12743,1.1
SR12744,1.3
SR12745,1.1
SR12746,0.7
SR12747,0.8
SR12748,1.2
SR12749,0.9
SR12750,1
SR12751,0.9
SR12752,0.9
SR12753,0.9
SR12754,0.9
SR12755,1.2
SR12756,1
SR12757,1.1
SR12758,0.9
SR12759,0.9
SR12760,1.1
SR12761,3.5
SR12762,5.1
SR12763,4.5
SR12764,2.1
SR12765,1.4
SR12766,1.1
SR12767,0.9
SR12768,1
SR12769,1.1
SR12770,1
SR12771,0.8
SR12772,1.2
SR12773,2.1
SR12774,5
SR12775,8.6
SR12776,14.7
SR12777,19.2
SR12778,27.3
SR12779,41.6
SR12780,54.8
SR12781,63.2
SR12782,69.7
SR12783,77.8
SR12784,83.7
SR12785,89.5
SR12786,101.2
SR12787,115.1
SR12788,131.5
SR12789,142.4
SR12790,180.2
SR12791,217.5
SR12792,380.4
SR12793,516.5
SR12794,555.6
SR12795,647.8
SR12796,776.7
SR12797,787.9
SR12798,533.2
SR12799,610.2
SR12800,733.8
SR12801,743.4
SR12802,890.1
SR12803,626.2
SR12804,598.7
SR12805,509.4
SR12806,562.5
SR12807,618.4
SR12808,588.2
SR12809,654.4
SR12810,460.9
SR12811,425.3
SR12812,527.4
SR12813,424.9
SR12814,366.9
SR12815,371.3
SR12816,278.4
SR12817,271.8
SR12818,379.1
SR12819,273.9
SR12820,144.6
SR12821,281.5
SR12822,313.6
SR12823,416.1
SR12824,367.6
SR12825,263.6
SR12826,267.7
SR12827,275.6
SR12828,192.3
SR12829,128.2
SR12830,143.5
SR12831,140.6
SR12832,205.9
SR12833,185.2
SR12834,104.6
SR12835,129.9
SR12836,164.4
SR12837,98.6
SR12838,106.1
SR12839,78.8
SR12840,44.9
SR12841,56.9
SR12842,39
SR12843,28.2
SR12844,17.2
SR12845,5.2
SR12846,1.2
SR12847,0.9
SR12848,0.8
SR12849,0.8
SR12850,0.9
SR12851,0.4
SR12852,0.7
SR12853,0.9
SR12854,0.9
SR12855,1
SR12856,0.9
SR12857,1.1
SR12858,0.9
SR12859,0.7
SR12860,0.7
SR12861,0.6
SR12862,0.5
SR12863,0.8
SR12864,1.1
SR12865,0.9
SR12866,0.7
SR12867,0.9
SR12868,1
SR12869,1.1
SR12870,0.8
SR12871,0.9
SR12872,1
SR12873,0.7
SR12874,0.8
SR12875,0.6
SR12876,0.6
SR12877,0.7
SR12878,0.7
SR12879,0.9
SR12880,0.7
SR12881,0.5
SR12882,0.6
SR12883,0.6
SR12884,0.6
SR12885,0.8
SR12886,0.8
SR12887,0.9
SR12888,1
SR12889,1.1
SR12890,0.9
SR12891,0.4
SR12892,0.3
SR12893,0.5
SR12894,0.8
SR12895,1.1
SR12896,1
SR12897,1.2
SR12898,1.5
SR12899,1.5
SR12900,0.8
SR12901,0.9
SR12902,0.9
SR12903,1.1
SR12904,0.8
SR12905,1.4
SR12906,1.6
SR12907,2.5
SR12908,2
SR12909,0.5
SR12910,0.5
SR12911,0.5
SR12912,0.7
SR12913,0.5
SR12914,0.7
SR12915,0.7
SR12916,3.3
SR12917,12.1
SR12918,23.2
SR12919,44.4
SR12920,69.1
SR12921,85.3
SR12922,98.6
SR12923,142.9
SR12924,184.3
SR12925,210
SR12926,230.8
SR12927,242.7
SR12928,256
SR12929,289.6
SR12930,338
SR12931,330.4
SR12932,307.3
SR12933,321.1
SR12934,358.2
SR12935,408
SR12936,441.7
SR12937,493.9
SR12938,581.3
SR12939,596.5
SR12940,513
SR12941,338
SR12942,112.5
SR12943,248.2
SR12944,384.6
SR12945,636.6
SR12946,805.2
SR12947,822.5
SR12948,702.3
SR12949,243.3
SR12950,185.9
SR12951,382.3
SR12952,399.8
SR12953,396.8
SR12954,460.2
SR12955,866.3
SR12956,1057.5
SR12957,929.1
SR12958,852.4
SR12959,662.6
SR12960,601.2
SR12961,736.9
SR12962,833.7
SR12963,558.5
SR12964,675.4
SR12965,693.8
SR12966,944.3
SR12967,511.2
SR12968,303.7
SR12969,465.5
SR12970,696.1
SR12971,525.3
SR12972,340.7
SR12973,549.4
SR12974,867
SR12975,795.8
SR12976,423.2
SR12977,280.8
SR12978,313.9
SR12979,209.9
SR12980,140.9
SR12981,112.1
SR12982,91
SR12983,70.3
SR12984,54.4
SR12985,43.8
SR12986,30.7
SR12987,22.9
SR12988,14.5
SR12989,7.3
SR12990,4.4
SR12991,1
SR12992,1
SR12993,0.8
SR12994,0.7
SR12995,0.7
SR12996,0.7
SR12997,0.6
SR12998,0.8
SR12999,0.6
SR13000,0.8
SR13001,0.7
SR13002,0.3
SR13003,1.6
SR13004,1
SR13005,0.7
SR13006,0.7
SR13007,0.9
SR13008,1
SR13009,0.7
SR13010,0.6
SR13011,0.6
SR13012,0.9
SR13013,0.6
SR13014,0.4
SR13015,0.6
SR13016,1.6
SR13017,1.3
SR13018,0.5
SR13019,0.5
SR13020,0.7
SR13021,0.7
SR13022,0.9
SR13023,0.7
SR13024,0.3
SR13025,0.5
SR13026,0.9
SR13027,0.7
SR13028,1
SR13029,1.3
SR13030,1.1
SR13031,2.6
SR13032,2.6
SR13033,1.3
SR13034,0.7
SR13035,0.7
SR13036,0.7
SR13037,1
SR13038,0.7
SR13039,0.8
SR13040,0.7
SR13041,0.3
SR13042,0.7
SR13043,0.8
SR13044,0.7
SR13045,1.1
SR13046,1.7
SR13047,2.2
SR13048,0.8
SR13049,0.3
SR13050,0.6
SR13051,0.7
SR13052,0.9
SR13053,1
SR13054,0.5
SR13055,0.4
SR13056,0.5
SR13057,0.6
SR13058,1
SR13059,1.9
SR13060,5.3
SR13061,19.1
SR13062,40.1
SR13063,66.1
SR13064,91.8
SR13065,148.9
SR13066,182.6
SR13067,164.2
SR13068,138.8
SR13069,148.9
SR13070,193.6
SR13071,341.8
SR13072,379.4
SR13073,440.2
SR13074,495.6
SR13075,481.7
SR13076,506
SR13077,589
SR13078,679
SR13079,709.6
SR13080,662.9
SR13081,800.3
SR13082,816.1
SR13083,909.4
SR13084,960.1
SR13085,979.3
SR13086,918.2
SR13087,955.7
SR13088,1079.9
SR13089,1065.1
SR13090,1030.1
SR13091,991.5
SR13092,1071.6
SR13093,959.3
SR13094,481.9
SR13095,609.3
SR13096,397.7
SR13097,368.3
SR13098,382.2
SR13099,646.3
SR13100,449.3
SR13101,757.6
SR13102,728.1
SR13103,902.4
SR13104,782.8
SR13105,1008.8
SR13106,966.5
SR13107,948.7
SR13108,943.9
SR13109,912
SR13110,896.1
SR13111,779.2
SR13112,364.1
SR13113,704.6
SR13114,792.9
SR13115,733.8
SR13116,667
SR13117,521
SR13118,224.8
SR13119,233.8
SR13120,198
SR13121,180.9
SR13122,146.9
SR13123,67.3
SR13124,79.1
SR13125,128.7
SR13126,155.9
SR13127,113.9
SR13128,63
SR13129,56.5
SR13130,65.9
SR13131,41.2
SR13132,23.4
SR13133,11.1
SR13134,2.7
SR13135,1
SR13136,0.8
SR13137,0.6
SR13138,0.7
SR13139,0.9
SR13140,0.9
SR13141,0.8
SR13142,1.1
SR13143,0.8
SR13144,0.7
SR13145,0.8
SR13146,0.7
SR13147,0.7
SR13148,0.7
SR13149,0.7
SR13150,1
SR13151,0.7
SR13152,2.2
SR13153,2
SR13154,2.6
SR13155,2.9
SR13156,1.6
SR13157,1.6
SR13158,1.7
SR13159,1.3
SR13160,1.1
SR13161,1.3
SR13162,1.1
SR13163,1
SR13164,1.1
SR13165,1.5
SR13166,1.3
SR13167,1.4
SR13168,0.8
SR13169,1.7
SR13170,1.2
SR13171,0.9
SR13172,1
SR13173,0.8
SR13174,0.7
SR13175,0.8
SR13176,0.8
SR13177,0.8
SR13178,0.9
SR13179,1
SR13180,1
SR13181,0.9
SR13182,0.7
SR13183,0.7
SR13184,0.8
SR13185,0.8
SR13186,0.7
SR13187,0.7
SR13188,0.9
SR13189,0.8
SR13190,0.6
SR13191,0.7
SR13192,0.6
SR13193,0.8
SR13194,0.6
SR13195,0.7
SR13196,0.6
SR13197,0.7
SR13198,0.9
SR13199,0.9
SR13200,0.8
SR13201,0.9
SR13202,0.8
SR13203,0.9
SR13204,4.6
SR13205,17.8
SR13206,29.1
SR13207,31.8
SR13208,39.5
SR13209,69.5
SR13210,138.8
SR13211,264.9
SR13212,274
SR13213,201.8
SR13214,157.1
SR13215,177.8
SR13216,209.2
SR13217,481.1
SR13218,610.6
SR13219,654.2
SR13220,700.1
SR13221,710.8
SR13222,838.9
SR13223,877.8
SR13224,797.8
SR13225,755.6
SR13226,806.7
SR13227,910.1
SR13228,900.2
SR13229,929.3
SR13230,923.9
SR13231,1026.3
SR13232,1072.6
SR13233,1109.3
SR13234,1147.7
SR13235,774.3
SR13236,774.3
SR13237,512.5
SR13238,521.1
SR13239,585.9
SR13240,341.6
SR13241,237.9
SR13242,417.3
SR13243,401
SR13244,501.4
SR13245,632.8
SR13246,769.2
SR13247,273.9
SR13248,185.8
SR13249,282.1
SR13250,373.8
SR13251,526.1
SR13252,801.5
SR13253,679.7
SR13254,278
SR13255,192.3
SR13256,387.1
SR13257,230.2
SR13258,89.4
SR13259,70.4
SR13260,73.6
SR13261,78.3
SR13262,72.7
SR13263,67.3
SR13264,75
SR13265,76.3
SR13266,76.2
SR13267,75.1
SR13268,69.1
SR13269,60
SR13270,51.3
SR13271,44.6
SR13272,32.6
SR13273,24.6
SR13274,19.3
SR13275,15.5
SR13276,7.9
SR13277,3.7
SR13278,1.1
SR13279,0.6
SR13280,0.5
SR13281,0.9
SR13282,0.7
SR13283,0.8
SR13284,0.7
SR13285,0.8
SR13286,0.8
SR13287,0.8
SR13288,0.6
SR13289,0.7
SR13290,0.9
SR13291,0.9
SR13292,0.9
SR13293,1
SR13294,1
SR13295,0.7
SR13296,0.7
SR13297,0.6
SR13298,0.7
SR13299,0.6
SR13300,0.6
SR13301,0.6
SR13302,1
SR13303,0.7
SR13304,0.6
SR13305,0.5
SR13306,0.7
SR13307,0.5
SR13308,1
SR13309,0.8
SR13310,0.8
SR13311,0.8
SR13312,0.9
SR13313,0.9
SR13314,0.7
SR13315,0.8
SR13316,1
SR13317,0.8
SR13318,0.8
SR13319,0.9
SR13320,0.9
SR13321,1
SR13322,0.8
SR13323,1
SR13324,0.7
SR13325,0.8
SR13326,0.8
SR13327,0.7
SR13328,0.6
SR13329,0.8
SR13330,0.6
SR13331,0.6
SR13332,0.5
SR13333,0.5
SR13334,0.4
SR13335,0.6
SR13336,0.7
SR13337,0.5
SR13338,0.5
SR13339,1.2
SR13340,1
SR13341,0.5
SR13342,0.7
SR13343,1.1
SR13344,0.9
SR13345,0.8
SR13346,0.6
SR13347,0.9
SR13348,3.4
SR13349,15.6
SR13350,30.8
SR13351,46.4
SR13352,62.5
SR13353,85.2
SR13354,116
SR13355,146.4
SR13356,245.6
SR13357,306.1
SR13358,317.4
SR13359,341.8
SR13360,311.9
SR13361,387.4
SR13362,451.4
SR13363,540.8
SR13364,599.9
SR13365,617.1
SR13366,687.4
SR13367,749
SR13368,729.1
SR13369,743.8
SR13370,707.9
SR13371,638.7
SR13372,675.9
SR13373,687.5
SR13374,449.1
SR13375,920.5
SR13376,1057.3
SR13377,801.3
SR13378,726.3
SR13379,698
SR13380,401.5
SR13381,933.2
SR13382,1018.8
SR13383,774.7
SR13384,797.3
SR13385,1067.9
SR13386,611.9
SR13387,452.4
SR13388,483.2
SR13389,933.3
SR13390,878.1
SR13391,813.3
SR13392,847.2
SR13393,694.5
SR13394,840.6
SR13395,910
SR13396,982.1
SR13397,949
SR13398,835.9
SR13399,649.9
SR13400,847.8
SR13401,807.1
SR13402,902.4
SR13403,656.3
SR13404,530
SR13405,484.7
SR13406,465.3
SR13407,645
SR13408,595.1
SR13409,432.1
SR13410,384
SR13411,125.2
SR13412,294
SR13413,280.2
SR13414,168.6
SR13415,79.2
SR13416,145.5
SR13417,104.9
SR13418,60.6
SR13419,34.2
SR13420,20.5
SR13421,10.2
SR13422,2.6
SR13423,0.9
SR13424,0.7
SR13425,0.7
SR13426,0.5
SR13427,0.6
SR13428,0.6
SR13429,0.7
SR13430,0.8
SR13431,0.9
SR13432,0.9
SR13433,0.7
SR13434,0.8
SR13435,0.5
SR13436,0.7
SR13437,0.7
SR13438,0.6
SR13439,0.6
SR13440,0.7
SR13441,0.7
SR13442,0.7
SR13443,0.6
SR13444,0.5
SR13445,0.6
SR13446,0.6
SR13447,0.7
SR13448,0.6
SR13449,0.5
SR13450,0.7
SR13451,0.9
SR13452,0.9
SR13453,0.7
SR13454,0.5
SR13455,0.5
SR13456,0.6
SR13457,0.5
SR13458,0.3
SR13459,0.8
SR13460,0.6
SR13461,0.7
SR13462,0.7
SR13463,0.6
SR13464,0.8
SR13465,0.6
SR13466,0.7
SR13467,0.7
SR13468,0.6
SR13469,0.8
SR13470,0.7
SR13471,0.5
SR13472,0.9
SR13473,1.1
SR13474,0.8
SR13475,0.9
SR13476,0.8
SR13477,1
SR13478,0.8
SR13479,0.7
SR13480,0.8
SR13481,0.9
SR13482,0.8
SR13483,1
SR13484,0.9
SR13485,0.8
SR13486,0.8
SR13487,0.7
SR13488,0.8
SR13489,0.7
SR13490,0.8
SR13491,1.3
SR13492,3.1
SR13493,12.6
SR13494,23.8
SR13495,37.4
SR13496,52
SR13497,63.6
SR13498,88.5
SR13499,166.9
SR13500,325.2
SR13501,260.9
SR13502,341.9
SR13503,299
SR13504,210.5
SR13505,216.4
SR13506,329.5
SR13507,453.4
SR13508,519.3
SR13509,567.6
SR13510,783
SR13511,739.1
SR13512,783.8
SR13513,808.5
SR13514,774.8
SR13515,783.5
SR13516,629.5
SR13517,648.3
SR13518,754
SR13519,1038.3
SR13520,928.9
SR13521,663
SR13522,861.9
SR13523,851.3
SR13524,1015.1
SR13525,634.8
SR13526,763.9
SR13527,806.8
SR13528,522.7
SR13529,539.5
SR13530,1221.4
SR13531,757.4
SR13532,254.8
SR13533,401.1
SR13534,147.2
SR13535,109.9
SR13536,122.5
SR13537,241.6
SR13538,474.5
SR13539,615.4
SR13540,387.9
SR13541,213.3
SR13542,159
SR13543,154.3
SR13544,167
SR13545,165.7
SR13546,192.5
SR13547,302.7
SR13548,348.7
SR13549,638.2
SR13550,595.8
SR13551,417.9
SR13552,489.7
SR13553,408.3
SR13554,309.6
SR13555,97.5
SR13556,53.7
SR13557,38.8
SR13558,20
SR13559,7.1
SR13560,9.4
SR13561,22.5
SR13562,31.2
SR13563,22.8
SR13564,14.9
SR13565,7
SR13566,5.3
SR13567,0.8
SR13568,0.7
SR13569,0.6
SR13570,0.6
SR13571,0.5
SR13572,0.7
SR13573,0.8
SR13574,0.8
SR13575,0.8
SR13576,0.7
SR13577,0.5
SR13578,0.4
SR13579,1.3
SR13580,0.6
SR13581,0.6
SR13582,0.5
SR13583,0.7
SR13584,0.9
SR13585,1
SR13586,1.2
SR13587,0.3
SR13588,0.3
SR13589,0.2
SR13590,0.6
SR13591,0.4
SR13592,1.6
SR13593,1
SR13594,0.6
SR13595,0.7
SR13596,0.7
SR13597,0.6
SR13598,0.9
SR13599,0.8
SR13600,0.9
SR13601,0.5
